"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
140,21682,21715,21768,165,265,430,785,1,785,1,775,1,1,1
141,21839,21873,21935,170,310,480,785,1,790,1,835,0,1,0
142,21994,22027,22080,165,265,430,775,1,770,1,725,0,1,1
143,22151,22184,22237,165,265,430,785,1,785,1,785,1,1,1
144,22308,22340,22391,160,255,415,785,1,780,1,770,1,1,1
145,22466,22499,22553,165,270,435,790,1,795,1,810,1,1,1
146,22621,22655,22704,170,245,415,775,1,780,1,755,1,1,1
147,22779,22811,22865,160,270,430,790,1,780,1,805,1,1,1
148,22937,22972,23025,175,265,440,790,1,805,1,800,1,1,1
149,23096,23131,23179,175,240,415,795,1,795,1,770,1,1,1
150,23252,23285,23337,165,260,425,780,1,770,1,790,1,1,1
151,23412,23445,23498,165,265,430,800,1,800,1,805,1,1,1
152,23571,23604,23658,165,270,435,795,1,795,1,800,1,1,1
153,23731,23763,23815,160,260,420,800,1,795,1,785,1,1,1
154,23887,23922,23968,175,230,405,780,1,795,1,765,1,1,0
