"INDEX","ECG_R","PPG_F","PPG_S","PAT1","PAT2","PAT3","ECG_R_INT","ECG_R_FLAG","PPG_F_INT","PPG_F_FLAG","PPG_S_INT","PPG_S_FLAG","PAT1_FLAG","PAT2_FLAG"
39,5607,5634,5685,135,255,390,795,1,795,1,760,1,1,1
40,5764,5790,5840,130,250,380,785,1,780,1,775,1,1,1
41,5912,5939,5994,135,275,410,740,1,745,1,770,1,1,1
42,6068,6095,6147,135,260,395,780,1,780,1,765,1,1,1
43,6227,6255,6303,140,240,380,795,1,800,1,780,1,1,1
44,6380,6407,6466,135,295,430,765,1,760,1,815,1,1,0
45,6540,6567,6617,135,250,385,800,1,800,1,755,1,1,1
46,6699,6726,6777,135,255,390,795,1,795,1,800,1,1,1
47,6855,6882,6935,135,265,400,780,1,780,1,790,1,1,1
48,7014,7041,7094,135,265,400,795,1,795,1,795,1,1,1
49,7174,7201,7252,135,255,390,800,1,800,1,790,1,1,1
50,7329,7357,7410,140,265,405,775,1,780,1,790,1,1,1
51,7486,7514,7569,140,275,415,785,1,785,1,795,1,1,1
52,7644,7671,7722,135,255,390,790,1,785,1,765,1,1,1
53,7797,7826,7876,145,250,395,765,1,775,1,770,1,1,1
54,7954,7981,8038,135,285,420,785,1,775,1,810,1,1,0
55,8112,8140,8193,140,265,405,790,1,795,1,775,1,1,1
56,8267,8294,8343,135,245,380,775,1,770,1,750,1,1,1
57,8419,8447,8500,140,265,405,760,1,765,1,785,1,1,1
58,8574,8602,8656,140,270,410,775,1,775,1,780,1,1,1
59,8728,8755,8803,135,240,375,770,1,765,1,735,1,1,1
60,8879,8907,8973,140,330,470,755,1,760,1,850,0,1,0
61,9032,9059,9110,135,255,390,765,1,760,1,685,1,1,1
62,9188,9214,9266,130,260,390,780,1,775,1,780,1,1,1
63,9339,9367,9417,140,250,390,755,1,765,1,755,1,1,1
64,9493,9521,9572,140,255,395,770,1,770,1,775,1,1,1
65,9648,9675,9733,135,290,425,775,1,770,1,805,1,1,0
66,9800,9828,9879,140,255,395,760,1,765,1,730,1,1,1
67,9956,9982,10042,130,300,430,780,1,770,1,815,1,1,0
68,10110,10137,10193,135,280,415,770,1,775,1,755,1,1,1
69,10264,10291,10344,135,265,400,770,1,770,1,755,1,1,1
70,10419,10447,10504,140,285,425,775,1,780,1,800,1,1,0
71,10574,10602,10648,140,230,370,775,1,775,1,720,1,1,1
72,10727,10755,10804,140,245,385,765,1,765,1,780,1,1,1
73,10883,10911,10962,140,255,395,780,1,780,1,790,1,1,1
74,11038,11066,11116,140,250,390,775,1,775,1,770,1,1,1
75,11190,11218,11268,140,250,390,760,1,760,1,760,1,1,1
76,11344,11371,11421,135,250,385,770,1,765,1,765,1,1,1
77,11500,11528,11590,140,310,450,780,1,785,1,845,0,1,0
78,11652,11681,11729,145,240,385,760,1,765,1,695,1,1,1
79,11806,11834,11885,140,255,395,770,1,765,1,780,1,1,1
80,11961,11989,12040,140,255,395,775,1,775,1,775,1,1,1
81,12112,12139,12193,135,270,405,755,1,750,1,765,1,1,1
82,12263,12291,12350,140,295,435,755,1,760,1,785,1,1,0
83,12414,12443,12493,145,250,395,755,1,760,1,715,1,1,1
84,12566,12594,12644,140,250,390,760,1,755,1,755,1,1,1
85,12721,12748,12800,135,260,395,775,1,770,1,780,1,1,1
86,12876,12903,12955,135,260,395,775,1,775,1,775,1,1,1
87,13028,13055,13106,135,255,390,760,1,760,1,755,1,1,1
88,13182,13209,13258,135,245,380,770,1,770,1,760,1,1,1
89,13335,13363,13415,140,260,400,765,1,770,1,785,1,1,1
90,13486,13514,13566,140,260,400,755,1,755,1,755,1,1,1
91,13640,13667,13718,135,255,390,770,1,765,1,760,1,1,1
92,13794,13821,13871,135,250,385,770,1,770,1,765,1,1,1
93,13944,13971,14022,135,255,390,750,1,750,1,755,1,1,1
94,14096,14123,14173,135,250,385,760,1,760,1,755,1,1,1
95,14248,14276,14327,140,255,395,760,1,765,1,770,1,1,1
96,14397,14425,14472,140,235,375,745,1,745,1,725,1,1,1
97,14548,14575,14625,135,250,385,755,1,750,1,765,1,1,1
98,14701,14728,14779,135,255,390,765,1,765,1,770,1,1,1
99,14852,14880,14927,140,235,375,755,1,760,1,740,1,1,1
100,15001,15027,15077,130,250,380,745,1,735,1,750,1,1,1
101,15153,15181,15233,140,260,400,760,1,770,1,780,1,1,1
102,15305,15332,15384,135,260,395,760,1,755,1,755,1,1,1
103,15454,15481,15535,135,270,405,745,1,745,1,755,1,1,1
104,15605,15631,15682,130,255,385,755,1,750,1,735,1,1,1
105,15757,15784,15833,135,245,380,760,1,765,1,755,1,1,1
106,15906,15934,15983,140,245,385,745,1,750,1,750,1,1,1
107,16056,16083,16133,135,250,385,750,1,745,1,750,1,1,1
108,16208,16234,16292,130,290,420,760,1,755,1,795,1,1,0
109,16358,16385,16434,135,245,380,750,1,755,1,710,1,1,1
110,16506,16534,16585,140,255,395,740,1,745,1,755,1,1,1
111,16658,16685,16735,135,250,385,760,1,755,1,750,1,1,1
112,16809,16837,16886,140,245,385,755,1,760,1,755,1,1,1
113,16958,16986,17037,140,255,395,745,1,745,1,755,1,1,1
114,17109,17137,17186,140,245,385,755,1,755,1,745,1,1,1
115,17262,17289,17337,135,240,375,765,1,760,1,755,1,1,1
116,17412,17441,17489,145,240,385,750,1,760,1,760,1,1,1
117,17562,17591,17638,145,235,380,750,1,750,1,745,1,1,1
118,17716,17744,17804,140,300,440,770,1,765,1,830,1,1,0
119,17869,17896,17941,135,225,360,765,1,760,1,685,1,1,1
120,18018,18045,18095,135,250,385,745,1,745,1,770,1,1,1
121,18170,18197,18248,135,255,390,760,1,760,1,765,1,1,1
122,18321,18349,18401,140,260,400,755,1,760,1,765,1,1,1
123,18464,18492,18540,140,240,380,715,1,715,1,695,1,1,1
124,18610,18637,18686,135,245,380,730,1,725,1,730,1,1,1
125,18757,18785,18834,140,245,385,735,1,740,1,740,1,1,1
126,18899,18927,18975,140,240,380,710,1,710,1,705,1,1,1
127,19049,19075,19126,130,255,385,750,1,740,1,755,1,1,1
128,19198,19225,19275,135,250,385,745,1,750,1,745,1,1,1
129,19340,19368,19417,140,245,385,710,1,715,1,710,1,1,1
130,19491,19518,19569,135,255,390,755,1,750,1,760,1,1,1
131,19644,19671,19719,135,240,375,765,1,765,1,750,1,1,1
132,19788,19815,19862,135,235,370,720,1,720,1,715,1,1,1
133,19932,19960,20007,140,235,375,720,1,725,1,725,1,1,1
134,20084,20111,20158,135,235,370,760,1,755,1,755,1,1,1
135,20233,20261,20309,140,240,380,745,1,750,1,755,1,1,1
136,20378,20406,20452,140,230,370,725,1,725,1,715,1,1,1
137,20523,20550,20601,135,255,390,725,1,720,1,745,1,1,1
138,20672,20699,20746,135,235,370,745,1,745,1,725,1,1,1
139,20818,20845,20894,135,245,380,730,1,730,1,740,1,1,1
140,20960,20988,21036,140,240,380,710,1,715,1,710,1,1,1
141,21112,21139,21189,135,250,385,760,1,755,1,765,1,1,1
142,21264,21292,21338,140,230,370,760,1,765,1,745,1,1,1
143,21408,21436,21483,140,235,375,720,1,720,1,725,1,1,1
144,21556,21583,21645,135,310,445,740,1,735,1,810,1,1,0
145,21706,21733,21783,135,250,385,750,1,750,1,690,1,1,1
146,21850,21877,21925,135,240,375,720,1,720,1,710,1,1,1
147,21992,22019,22067,135,240,375,710,1,710,1,710,1,1,1
148,22140,22167,22216,135,245,380,740,1,740,1,745,1,1,1
149,22289,22317,22367,140,250,390,745,1,750,1,755,1,1,1
150,22433,22461,22506,140,225,365,720,1,720,1,695,1,1,1
151,22576,22603,22651,135,240,375,715,1,710,1,725,1,1,1
152,22724,22751,22800,135,245,380,740,1,740,1,745,1,1,1
153,22870,22898,22947,140,245,385,730,1,735,1,735,1,1,1
154,23012,23040,23089,140,245,385,710,1,710,1,710,1,1,1
155,23163,23190,23237,135,235,370,755,1,750,1,740,1,1,1
156,23315,23344,23394,145,250,395,760,1,770,1,785,1,1,1
157,23460,23488,23536,140,240,380,725,1,720,1,710,1,1,1
158,23612,23639,23691,135,260,395,760,1,755,1,775,1,1,1
159,23764,23793,23838,145,225,370,760,1,770,1,735,1,1,1
160,23912,23940,23986,140,230,370,740,1,735,1,740,1,1,1
